url,name,dob,pob
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806421.html,Oliver Petrucciani,06/Sep/1969,Losone
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806422.html,Idalio Gavira,10/Feb/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806423.html,Noriyasu Numata,26/Apr/1966,Ibaragi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806424.html,Naoto Ogura,02/Aug/1969,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806425.html,Petrus Canisius,01/Apr/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806426.html,Darren Barton,12/Nov/1974,Heddlesdon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806427.html,Ahmed Jayadi,23/Oct/1976,Bekasi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806428.html,Maurizio Vitali,17/Mar/1957,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806429.html,Mike Leitner,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806430.html,Alfred Waibel,04/Aug/1957,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806431.html,Emilio Cuppini,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806432.html,Stefan Dörflinger,23/Dec/1948,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806433.html,Adi Stadler,12/Apr/1964,Prien Chie
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806434.html,Antonio Sanchez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806435.html,Hubert Abold,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806436.html,Flemming Kistrup,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806437.html,Bady Hassaine,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806438.html,Thierry Feuz,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806439.html,Brendan Clarke,23/Feb/1984,Brisbane
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806440.html,Daisaku Sakai,12/Mar/1982,Osaka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806441.html,Nobuyuki Ohsaki,08/Mar/1971,Fukuoka-ken
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806442.html,Oscar Climent,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806443.html,Jean Philippe Ruggia,01/Oct/1965,Toulon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806444.html,Massimo Pennacchioli,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806445.html,Paolo Casoli,18/Aug/1965,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806446.html,Tom Hatton,12/Nov/1986,Burmingham
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806447.html,Anthony Rogers,03/Apr/1990,Norwich
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806448.html,Barry Veneman,22/Mar/1972,Zwolle
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806449.html,Mathieu Lussiana,08/Sep/1988,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806450.html,Pj Jacobsen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806451.html,Bertrand Stey,31/Jan/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806452.html,Gregory Fouet,09/Nov/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806453.html,Ivan Cremonini,25/Jan/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806454.html,Maurizio Cucchiarini,05/Jul/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806455.html,Phil Giles,23/Jul/1975,Leicester
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806456.html,Mark Willis,03/May/1976,Narrabri
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806457.html,Pere Riba,02/May/1969,Matadepera
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806458.html,Zdravko Matulja,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806459.html,Manuel Herreros,20/Apr/1963,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806460.html,Jos Van Dongen,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806461.html,Kyoji Nanba,08/Mar/1963,Hiroshima
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806462.html,Bernard Cazade,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806463.html,Sadanori Hikita,21/Nov/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806464.html,Stefano Caracchi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806465.html,Zi Xian He,04/Feb/1976,Gangzhou
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806466.html,James Armstrong,30/Mar/1968,England
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806467.html,Hayden Bool,27/Jan/1979,Christchurch
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806468.html,Kazuya Otani,16/Apr/1989,Osaka
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806469.html,Kazuma Watanabe,05/May/1990,Tochigi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806470.html,Achim Kariger,15/Aug/1980,Bruchköbel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806471.html,Alexander Cudlin,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806472.html,David Fouloi,06/Jan/1982,Othis
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806473.html,Patrick Vd Goorbergh,18/Sep/1965,Breda
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806474.html,Jose Ramon Ramirez,18/Aug/1979,Manises
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806475.html,Matthew Hoyle,,"Bradford, UK"
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806476.html,Luke Hinton,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806477.html,Lee Costello,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806478.html,Paul Jordan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806479.html,Marcellino Lucchi,,Cesena
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806480.html,William Costes,01/Jul/1972,Clermont Ferrand
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806481.html,Arata Mori,14/May/1980,Niigata
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806482.html,Noel Ferro,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806483.html,Rodney Fee,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806484.html,Luis Carlos Maurel,09/Jun/1967,Zaragoza
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806485.html,Giuseppe Fiorillo,07/Mar/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806486.html,Toshihiko Honma,29/Mar/1969,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806487.html,Krisse Kaas,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806488.html,Christian Boudinot,05/Sep/1957,Frejus
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806489.html,Juanlino Kirindongo,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806490.html,Rudie Markink,19/Jun/1972,Enschede
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806491.html,Rhys Moller,12/Jan/1989,Ballart
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806492.html,Florian Ferracci,10/May/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806493.html,Michael Rudroff,28/Dec/1960,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806494.html,Zhu Wang,13/Sep/1987,Shang Xi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806495.html,Michael Witzeneder,24/Jan/1973,Schärding
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806496.html,Uwe Bolteraurer,30/Jul/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806497.html,Vladimir Castka,06/Oct/1975,Trencin
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806498.html,Jason Davis,10/Feb/1987,Chester
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806499.html,Gary Haslam,26/Jun/1969,Langley Mill
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806500.html,Julien Da Costa,08/Sep/1981,Beziers
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806501.html,Eric Dubray,05/Jan/1983,Meaux
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806502.html,Bruno Vecchioni,11/Jul/1958,Suresnes
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806503.html,Katsuaki Fujiwara,27/Mar/1975,Shimonoseki
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806504.html,Thomas Tallevi,20/Dec/1982,Pesaro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806505.html,Alan Patterson,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806506.html,Shahrun Nizam,21/Jul/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806507.html,Meng Heng Kuan,10/Dec/1968,Kuala Lumpur
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806508.html,Lee Dickinson,23/Oct/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806509.html,Michale Herzberg,03/Aug/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806510.html,Tom Hayward,30/Sep/1982,Lincoln
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806511.html,Robbie Stewart,27/Nov/1991,Perth
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806512.html,Luke Jones,23/Sep/1988,Hereford
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806513.html,Benny Jerzenbeck,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806514.html,Patrick Detot,31/Jan/1964,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806515.html,Nicolas Dussauge,14/Apr/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806516.html,Fabien Rousseau,13/Jan/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806517.html,Dennis Charlett,04/Nov/1968,Nelson
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806518.html,Yasu Hatakeyama,04/Sep/1974,Hyogo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806519.html,Maurice Bolwerk,23/Apr/1970,Veghel
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806520.html,Andre Romein,27/May/1972,Twello
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806521.html,David Guardiola,25/May/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806522.html,Matthieu Lagrive,07/Dec/1979,Lisieux
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806523.html,Filippo Cotti,16/Oct/1972,Roma
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806524.html,Matias Rios,06/Feb/1979,Buenos Aires
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806525.html,Meik Kevin Minnerop,17/Jan/1990,Siegen
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806526.html,Federico Biaggi,14/Oct/1988,Roma
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806527.html,Stefano Pennese,16/Mar/1968,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806528.html,Gerwin Hofer,11/Feb/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806529.html,Harald Danninger,14/Jul/1971,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806530.html,Georg Scharl,10/Jun/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806531.html,Yuuichi Yanagisawa,19/Aug/1984,Ibaraki
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806532.html,Hiroki Ono,,Nara
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806533.html,Steve Patrickson,08/Aug/1966,Shipley
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806534.html,Roberto Bellei,17/Jun/1970,Sassuolo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806535.html,Chris Taylor,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806536.html,Stephane Mertens,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806537.html,Herve Duffard,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806538.html,Jose Saez,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806539.html,Gerald Perdon,21/Sep/1982,Uden
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806540.html,Adri Den Bekker,28/Jun/1978,Oss
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806541.html,Paul Young,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806542.html,Terry Rymer,28/Feb/1967,London
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806543.html,Federico Gartner,24/Aug/1979,Leandro
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806544.html,Noboiuki Wakai,25/Jul/1967,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806545.html,Arie Molenaar,01/Mar/1965,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806546.html,Serafino Foti,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806547.html,Luis Alvaro,31/Jul/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806548.html,Gimmi Bosio,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806549.html,Ian Mcconnachie,10/Jan/1965,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806550.html,Alain Bronec,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806551.html,Francisco Debon,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806552.html,Andrew Thompson,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806553.html,Stephen Whitehouse,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806554.html,Roy Pouw,07/Jun/1992,Kerkenveld
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806555.html,Yosuke Yamakawa,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806556.html,Soichiro Satoh,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806557.html,Yoshifumi Ichimiya,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806558.html,Yukiho Hinokio,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806559.html,Masayuki Hirose,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806560.html,Shinichi Fujiyama,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806561.html,Fuyuki Yamazaki,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806562.html,Yutaka Fujiwara,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806563.html,Volker Bahr,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806564.html,Renato Velludo,21/Nov/1969,Ribeirao Preto
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806565.html,Carlos Medeiros,02/Aug/1968,Sao Paulo
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806566.html,Eraldo Tome,11/Jul/1961,Itapipoca
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806567.html,Adilson Zaccari,14/Aug/1960,Cajuru
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806568.html,Walter Tortoroglio,18/Nov/1977,Benevello
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806569.html,Brian Morrison,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806570.html,Jim Filice,18/Nov/1962,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806571.html,Miguel Castilla,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806572.html,Enrique De Juan,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806573.html,Eric Hubsch,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806574.html,Michael Van Der Mark,,Rotterdam
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806575.html,Peter Holmes,24/May/1980,Mornington
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806576.html,Jordi Planas,03/Jul/1984,Barcelona
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806577.html,Daniel Ribalta,05/Jul/1979,Navarcles
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806578.html,Eustaquio Gavira,14/Jan/1973,Cadiz
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806579.html,Luis Miguel Reyes,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806580.html,Jaime Mariano,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806581.html,Romain Maitre,01/Jun/1988,Vesoul
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806582.html,Bernd Holzleitner,25/Mar/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806583.html,Nigel Bosworth,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806584.html,Miguel Praia,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806585.html,Igor Antonelli,23/Feb/1967,Rimini
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806586.html,Gennaro Sabatino,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806587.html,Jesús Perez,24/Dec/1976,Sueca
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806588.html,Ken Eguchi,19/Feb/1973,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806589.html,David Mateer,02/Feb/1976,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806590.html,Oscar Sainz,31/Dec/1972,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806591.html,Claudio Vanzetta,19/Apr/1972,Biasca
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806592.html,Nayuta Mizuno,24/Apr/1983,Aichi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806593.html,Thomas Mayer,29/Oct/1982,Passau
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806594.html,Janez Pintar,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806595.html,Jordi Dalmau,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806596.html,Naohiro Negishi,19/Apr/1964,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806597.html,Manuel Luque,16/Jan/1975,Marbella
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806598.html,Felisberto Teixeira,16/May/1970,Paris
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806599.html,Mohamad Zamri Baba,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806600.html,David Ortega,28/Jul/1974,Castellon
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806601.html,José Leite,21/May/1973,Lousada
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806602.html,Vicente Esparragoso,21/Nov/1977,Utrera
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806603.html,Jaap Hoogeveen,22/Apr/1970,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806604.html,Amadeo Llados,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806605.html,Agustin Escobar,27/May/1973,Valencia
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806606.html,Gavin Ramsay,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806607.html,Martin Paetzold,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806608.html,Andrew Duke,19/Dec/1966,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806609.html,Jason Van Vliet,31/Jan/1975,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806610.html,Andrew Willy,02/Jun/1976,Sandringham
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806611.html,Masafumi Ono,09/Jun/1972,Tochigi
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806612.html,Stefano Cruciani,25/May/1979,Macerata
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806613.html,Shigeru Ibaraki,09/Mar/1969,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806614.html,Ken Ohashi,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806615.html,Mokoto Ono,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806616.html,Shinichi Sugaya,05/Aug/1972,Kyoto
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806617.html,Jed Metcher,,
/home/edimar/doutorado/doutorado04/bases/ORION/driver/motor_gp/806618.html,Brad Gross,,
